AccountID,CompanyName,Company Revenue in millions,EmployeeHeadCount,CompanyIndustry,CompanySpecialties,CompanyType,Country,City,Timezone
10970,"TETRA Technologies, Inc.",700,1500.0,Oil and Gas,"Early Production Facilities, Water Management Solutions (Frac), Completion Fluids & Svcs, Well Testing & Flow Back, Calcium Chloride, Brominated products, Rig Cooling, Sand Management, Low Carbon Solutions",Public Company,United States,The Woodlands,EST
10990,TIC - The Industrial Company,3000,9000.0,Construction,"Power (including Renewable Energy), Mining/Minerals Processing, Oil, Gas & Chemical, Food and Beverage processing, Pulp & Paper",Privately Held,United States,Englewood,EST
11000,TRIUMPH,1200,2200.0,Aviation and Aerospace Component Manufacturing,,Public Company,United States,Berwyn,EST
11010,TRYP by Wyndham,500,2000.0,Hospitality,,Public Company,United States,Parsippany,EST
11020,TSI Incorporated,500,1400.0,Industrial Machinery Manufacturing,"scientific instruments, aerosol and particle technology, healthcare, measurement, respirator fit testing, occupational health and safety, industrial hygiene, manufacturing, indoor air quality, particle counters, fluid mechanics, HVAC testing, ventilation, filter testing, engine emissions, air quality",Privately Held,United States,Shoreview,EST
11030,TTX Company,1000,1200.0,Truck Transportation,"Provider of railcars and related freight car management services, Automobile Frame Transportation, Railcar Repair and Maintenance, Carbody Modification Programs, Railcar Fleet Management",Privately Held,United States,Charlotte,EST
11040,TUMI,750,1200.0,Retail,,Public Company,United States,Edison,EST
11050,TVH Parts Co.,1200,5700.0,Wholesale,"Forklifts and Construction Vehicles, Aerial Work Platforms, Sweeper & Scrubber, Personnel Burden Carrier, Material Handling, Industrial Equipment, Light Construction",Privately Held,United States,Olathe,EST
11060,Tabreed,1000,2000.0,Utilities,"District Cooling Services Provider, cooling, district cooling",Public Company,United States,Masdar City,GST
11070,Tapestry,5900,15000.0,Apparel & Fashion,,Public Company,United States,New York,EST
11080,Tavant,300,2500.0,Information Technology & Services,"Consumer Lending, eCommerce, Manufacturing, Outsourced Product Development, Aftermarket Service Operations, OTT - Over The Top, DevOps, Analytics and Big Data, Artificial Intelligence, Warranty, Proptech, banktech, Media and Entertainment",Privately Held,United States,Santa Clara,EST
11090,"Taylor Smith Consulting, LLC",20,100.0,Staffing and Recruiting,"Staffing & Recruiting, Training, Management Consulting",Privately Held,United States,Houston,EST
11100,Techwave,200,2200.0,IT Services and IT Consulting,"Business Analytics, Enterprise Performance Management (EPM), Enterprise Resource Planning (ERP), Managed Services (AMS - Onshore, Near Shore, Offshore), Quality Assurance & Testing, Big Data, Business Process Management (BPM), Internet of Things, Cloud, ISO20022 Payments Data Management, Application Modernization, API Ecosystem Management, Wireline Engineering, Wireless Engineering",Privately Held,United States,Houston,EST
11110,Teleflex,2100,12000.0,Medical Equipment Manufacturing,,Public Company,United States,Wayne,EST
11120,Tennant Company,1000,4300.0,Machinery Manufacturing,"Sustainability, Cleaning Solutions, Floor Cleaning Equipment",Public Company,United States,Eden Prairie,EST
11130,Tennessean,50,200.0,Newspaper Publishing,"Digital Media, Journalism, Community Service, Impact Journalism, Publishing, Marketing, Advertising, News, Politics, Sports, Music, Country Music, Business, Religion, Education, Community News, Video",Public Company,United States,Nashville,EST
11140,Teradyne,3100,5400.0,Industrial Automation,"Electronics Manufacturing, Robotics, Semiconductor Test, Industrial Automation, Production Board Test, System Level Test, Storage Test, Wireless Test, Memory Test",Public Company,United States,North Reading,EST
11150,Terex Corporation,4100,10600.0,Machinery Manufacturing,"Terex builds the equipment that helps build the world's infrastructure., Terex mobile cranes, Powerscreen crushing and screening equipment, EvoQuip compact crushing and screening equipment, Fuchs material handlers, Terex Finlay crushing and screening equipment, CBI horizontal grinders and industrial wood chippers, Terex utility aerial devices, digger derricks and auger tools, Terex Financial Services, Genie telehandlers, Terex Ecotec wood processing, biomass and recycling equipment, Terex Bid-Well concrete roller pavers, Terex front discharge mixer trucks, Terex MPS crushing and screening equipment, Genie booms, lifts and work platforms",Public Company,United States,Norwalk,EST
11160,Terumo Blood and Cell Technologies,2200,3200.0,Medical Device,"blood component separation and processing, therapeutic apheresis, cellular technologies, regenerative medicine",Public Company,United States,Lakewood,EST
11170,Terumo Medical Corporation,2300,5500.0,Medical Device,"Terumo Interventional Systems markets medical devices for endovascular procedures: peripheral embolization, transradial solutions, introducer sheaths, guiding sheaths, guidewires, angiographic catheters, coronary catheters, microcatheters, embolics",Public Company,United States,Somerset,EST
11180,Testo Middle East,150,500.0,"Appliances, Electrical, and Electronics Manufacturing","Food Safety, Heating, Air-Condition, Ventilation, Refrigeration, Pharma&Health, Thermal imager, Flue Gas Analyzer, Smoke tester, Digital quality management system, Manifold, Oil tester, Thermometer, Data Logger, Pressure Monitoring, HVAC/R, Smart probe",Privately Held,United Arab Emirates,Nadd Al Hamar,GST
11190,Textron,14000,35000.0,Aviation and Aerospace Component Manufacturing,"Conglomerate, Aviation & Aerospace, Industrial, Defense",Public Company,United States,Providence,EST
11200,The AES Corporation,10700,10500.0,Utilities,"Energy, Clean Energy, Renewable Energy, Solar Energy, Wind Energy, Green Hydrogen",Public Company,United States,Arlington,EST
11210,The Aerospace Corporation,3800,3400.0,Defense and Space Manufacturing,"Aerospace, Defense, Space Policy , Technology, Computer Science, Software Engineering, Remote Sensing, Small Satellites, Launch Vehicles, Autonomous Systems, Artificial Intelligence, Machine Learning, Optical Communications, Laser Communications, Launch Certification, Government Relations, Propulsion Science, Space Research, Additive Manufacturing, Electric Propulsion, Engineering",Nonprofit,United States,El Segundo,EST
11220,The Arizona Republic,150,500.0,Newspaper Publishing,"publishing, marketing, advertising, local arizona news, media, news",Public Company,United States,Phoenix,EST
11230,The Associated Press,500,3000.0,Media Production,"Content solutions and news services, Archive content, Content production and distribution, Broadcast facilities, Newsroom production software, Media tools, Partnership opportunities",Nonprofit,United States,New York,EST
11240,The Center for Family Support Inc.,50,200.0,Non-profit Organizations,,Nonprofit,United States,New York,EST
11250,The Chemours Company,6100,7000.0,Chemical Manufacturing,"Titanium Technologies, Advanced Performance Materials, Thermal & Specialized Solutions, Chemical Solutions",Public Company,United States,Wilmington,EST
11260,The College of St. Scholastica,200,1500.0,Higher Education,"Undergraduate and graduate degree programs in Health Sciences, Management/MBA, Education, Health Information Management",Educational Institution,United States,Duluth,EST
11270,The Davey Tree Expert Company,1300,9500.0,Environmental Services,"tree services, grounds maintenance, environmental consulting services",Privately Held,United States,Kent,EST
11280,The Decurion Corporation,100,400.0,Entertainment Providers,,Privately Held,United States,Los Angeles,EST
11290,The Doctors Company,1200,850.0,Insurance,"Medical malpractice insurance for physicians, surgeons, large groups, hospitals, and integrated  delivery systems, medical practice coverages, patient safety and risk management, CME, claims management",Privately Held,United States,Napa,EST
11300,The Hershey Company,8500,16000.0,Manufacturing,Consumer Packaged Goods,Public Company,United States,Hershey,EST
11320,The Hillman Group,1200,2900.0,Manufacturing,,Public Company,United States,Cincinnati,EST
11330,The Johns Hopkins University School of Medicine,4000,25000.0,Hospitals and Health Care,,Educational,United States,Baltimore,EST
11350,The Lane Construction Corporation,2200,5200.0,Construction,"Public-Private Partnerships, Design-Build, Heavy Civil Construction, Highways, Bridges, Airports, Specialty Paving, Products",Privately Held,United States,Cheshire,EST
11360,The Lubrizol Corporation,6500,8700.0,Chemical Manufacturing,"Driveline Additives, Engine Additives, Fuel Additives, Industrial Additives, Viscosity Modifiers, Engineered Polymers, LifeScience Polymers, Performance Coatings, Personal and Home Care, Science",Privately Held,United States,Wickliffe,EST
11370,The Marvin Group,500,1000.0,Defense and Space Manufacturing,"Alternate Mission Equipment, Aircraft Armament Equipment, Aircraft Ejector (Bomb) Racks, Aircraft Missile Launchers, Aircraft Pylons & Pods, Automated Test Solutions, Armament Test Solutions, Aerospace Test Solutions, Auxiliary Power Units, HVAC Systems for Land & Maritime, Environmental Control Units, High Performance Rigid Wall Shelters, Engineering Qualification & Design, High Performance Aircraft Armament Systems R&D, Manufacturing Engineering (AME / AAE)",Privately Held,United States,Inglewood,EST
11380,The Roof Center,100,300.0,Wholesale Building Materials,,Public Company,United States,Gaithersburg,EST
11390,The Timken Company,3400,17000.0,Industrial Machinery Manufacturing,"friction management, power transmission, bearings, rail, aerospace, automotive, construction, consumer, defense, energy, industrial equipment, health, heavy industry, machine tool, positioning control, power generation",Public Company,United States,North Canton,EST
11400,The University of Lahore,300,1800.0,Education Administration Programs,"Engineering, Medical Sciences, Medicines, Technology, Business Administration, Micro Biology and Biotechnology, Computer Sciences, School of Creative Arts, Nursing, English Literature",Educational Institution,Pakistan,Lahore,PKT
11410,"Tire Centers, LLC",400,1000.0,Motor Vehicle Manufacturing,,Privately Held,United States,Duncan,EST
11420,Titan America,1500,3000.0,Building Materials,"cement, concrete, aggregate, block",Privately Held,United States,Norfolk,EST
11430,Tommy Bahama,680,3200.0,Apparel & Fashion,,Public Company,United States,Seattle,EST
11440,Toms King,300,1000.0,Restaurants,,Privately Held,Barrington,Palatine,CST
11450,Toptal,300,400.0,Computer Software,"Software Engineering, iOS, Ruby on Rails, LAMP, .NET, Java, Python, JavaScript, C++, C#, HTML5/CSS3, PHP, Scala, Objective-C, SharePoint, Salesforce, Android, Node.js, Django, MATLAB",Privately Held,United States,San Francisco,PST
11460,Tosca,500,1000.0,Packaging and Containers Manufacturing,"reusable packaging and supply chain solutions for perishables, pooling services for handheld reusable, collapsible containers and bulk bins, market leader in 640 cheese boxes, supply chain optimization with reusable plastic containers (RPCs), Reusable Plastic Pallets, Pallet Pooling, RPCs for produce, Supply Chain Pooling, Reusable Packaging, Reusable Plastic Containers",Privately Held,United States,Atlanta,EST
11470,Total Wine & More,4000,9000.0,Retail,"Wine, Spirits, experiential retail, retail, privately owned",Privately Held,United States,Bethesda,EST
11480,Tower International,2100,5700.0,Motor Vehicle Manufacturing,"body-structure stampings, frames, other chassis structures, complex welded assemblies",Privately Held,United States,New Boston,EST
11490,Town Pump Company,600,2500.0,Retail,,Privately Held,United States,Butte,EST
11500,Toyo Tires,1100,3200.0,Automotive,,Privately Held,United States,Costa Mesa,EST
11510,TranSystems,600,1200.0,Civil Engineering,"Transportation Engineering, Transportation Planning, Transportation Architecture, Bridges, Intermodal, Construction Management",Privately Held,United States,Kansas City,EST
11520,Travelodge,1000,5000.0,Hospitality,,Public Company,United States,Parsippany,EST
11530,Tredence Inc.,300,1300.0,Business Consulting and Services,"Advanced Analytics, Analytics Consulting, Machine Learning, Data Management, Analytics Solutions, AI Consulting, Customer Analytics, Data Engineering, Supply Chain Analytics, Customer Experience Analytics, AI Engineering",Privately Held,United States,San Jose,EST
11540,Trek Bicycle,1200,1800.0,Sporting Goods,"Product Development, Design, Engineering, Cycling, Human Resources, Marketing, Communication, Finance, Mountain Bikes, Manufacturing, Social Media, Health, Information Technology, Events, Cycling Athletes, Videography, Photography, outdoor industry, Fitness, Triathlon, Internships, Corporate, Retail, Sales, eCommerce, Bicycles, Distribution, Information Systems",Privately Held,United States,Waterloo,EST
11550,Tri-anim Health Services,150,500.0,Hospitals and Health Care,"Respiratory Care, Anesthesia, Respiratory, Critical Care, Hospitals, Health Systems",Privately Held,United States,Dublin,EST
11560,TriHealth,2300,11900.0,Hospitals and Health Care,,Nonprofit,United States,Cincinnati,EST
11570,Trinchero Family Estates,1000,2500.0,Wine & Spirits,"Winemaking, Enviromental Sustainability, Wine Education, Family Values, High Quality Wine",Privately Held,United States,St. Helena,EST
11580,"Triumph Foods, L.L.C.",1000,2500.0,Manufacturing,"Human Resources, Meat Production, Maintenance, Shipping, Logistics, Packaging, Accounting, Purchasing, Quality Assurance, Safety, Bilingual, Multicultural, Diversity",Privately Held,United States,St. Joseph,EST
11590,Tronox,2300,3600.0,Chemical Manufacturing,"Pigment, Titanium Dioxide, Mineral Sands, Mining, zircon, pig iron, titanium ore",Public Company,United States,Stamford,EST
